SKU ID,MPN,URL,Original ATTR Name,Refered ATTR Name,ATTR Value,UOM,LOCAL URL
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Control Type,Thermostat Control,Thermistor,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Cooling Capacity,BTU Performance (Cooling),"10,000",British Thermal Unit,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Current (A),Rated Amps (Cooling),7.7,Ampere,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Dehumidification Rate,Dehumidification (Pts/Hr),2.8,Pints per Hour,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Depth,NA,19 4/9”,Inch,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Duty Rating,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Fits Window Type,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Fits Window Width,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,For Use With,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Frequency (Hz),Voltage / 60 Hz,60,Hertz,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Heating Method,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Height,Product Height (in) (W x H x D),12 1/3”,Inch,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Includes,Window Installation Kit,Yes,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Key Features [MERCH],NA,"Smart Wi-Fi Enabled, Energy Save Function, LG ThinQ® Technology",NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Maximum Wall Thickness,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Maximum Window Width,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Minimum Window Height,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Minimum Window Width,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,NEMA Plug Configuration,Plug Type,115 Volt / 15 Amp,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Number of Speeds,Fan Speed (Cooling),3,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Operation Mode - HVAC,Mode,High/Mid/Low,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Power Cord Length,Cord Length,"72""",Inch,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Programming Capability,Timer,"24hr, On / Off",NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Refrigerant Type,Refrigerant,R32,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Remote Control Functions,Remote Controller,Yes,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Seacoast Corrosion Protection,NA,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Smart Connectivity,Wi-Fi Enabled,Yes,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Sound Level,dBA Level (High/Mid/Low/Sleep),58/55/52/- ,Decibel,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Standards,ENERGY STAR® Qualified,No,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Voltage,Voltage / 60 Hz,115,Volt,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Voltage - Plug Type [MERCH],Voltage / 60 Hz,115,Volt,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Wattage (W),Watts (Cooling),870,Watt,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Weight,Product Weight (lbs.),57 lbs.,Pound,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Width,Product Height (in) (W x H x D),19 4/7”,Inch,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,|---|---|---|---|,,,,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Air Flow Direction , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Average Coverage Area [MERCH] , NA , 450 Sq. Ft. , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Chassis Type , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Color , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Combined Energy Efficiency Ratio (CEER) Rating , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Compressor Type , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Control Type , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Cooling Capacity , NA ," 10,000 BTU ", NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Current (A) , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Dehumidification Rate , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Delete - Dimensions [MERCH] , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Depth , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Duty Rating , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Fits Window Type , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Fits Window Width , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| For Use With , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Frequency (Hz) , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Heating Method , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Height , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Includes , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Key Features [MERCH] , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Maximum Wall Thickness , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Maximum Window Width , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Minimum Window Height , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Minimum Window Width , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| NEMA Plug Configuration , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Number of Speeds , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Operation Mode - HVAC , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Power Cord Length , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Programming Capability , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Refrigerant Type , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Remote Control Functions , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Seacoast Corrosion Protection , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Smart Connectivity , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Sound Level , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Standards , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Voltage , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Voltage - Plug Type [MERCH] , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Wattage (W) , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Weight , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/air-conditioners/lg-lw1017ersm1-window-air-conditioner,| Width , NA , NA , NA |,file:///C:/python files/nivathitha code/static817LM5_0.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Air Flow Direction,Air Flow Direction,4-Way,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Average Coverage Area [MERCH],Estimated Cooling Area,450 sq. ft.,sq. ft.,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Chassis Type,Chassis Type,Top Down,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Color,Color,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Combined Energy Efficiency Ratio (CEER) Rating,CEER,11.4,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Compressor Type,Compressor Type,Rotary,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Control Type,Thermostat Control,Thermistor,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Cooling Capacity,BTU Performance (Cooling),"10,000",BTU,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Current (A),Rated Amps (Cooling),7.7,Amps,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Dehumidification Rate,Dehumidification (Pts/Hr),2.8,Pts/Hr,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Depth,Depth,19 4/9”,in,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Duty Rating,Duty Rating,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Fits Window Type,Fits Window Type,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Fits Window Width,Fits Window Width,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,For Use With,For Use With,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Frequency (Hz),Frequency (Hz),60,Hz,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Heating Method,Heating Method,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Height,Height,12 1/3”,in,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Includes,Includes,Window Installation Kit,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Key Features [MERCH],Key Features [MERCH],Smart Wi-Fi Enabled,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Maximum Wall Thickness,Maximum Wall Thickness,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Maximum Window Width,Maximum Window Width,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Minimum Window Height,Minimum Window Height,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
817LM5,LW1017ERSM1,https://www.lg.com/us/support/products/documents/SpecSheet_LW1017ERSM1.pdf,Minimum Window Width,Minimum Window Width,NA,NA,file:///C:/python files/nivathitha code/static817LM5_1.pdf
